id,text,n_crop,n_disease,n_medicine
333-3,茎基腐病/n_disease 用/p 恶霉灵/n_medicine 加/v 枯草芽孢杆菌/n_disease 灌根/n_new 防治/vn 或/c 用/p 甲基立枯磷/n_medicine 灌根/n_new 防治/vn 或/c 用/p 生根剂/n_medicine 加/v 恶霉灵/n_medicine 加/v 甲霜灵/n_medicine 灌根/n_new 防治/vn ，用药/n_new 做/v 好/a 二次/qv 稀释/vn ，7到/v 10天/qt 用药/n_new 一次/qv ,[],"['茎基腐病', '枯草芽孢杆菌']","['恶霉灵', '甲基立枯磷', '生根剂', '恶霉灵', '甲霜灵']"
334-1,细菌性/n_medicine 的/ude1 穿孔病/n_disease 用/p 喹啉铜/n_medicine 或/c 多抗霉素/n_medicine 或/c 琥胶肥酸铜/n_medicine 或/c 春雷霉素/n_medicine ，中/f 生菌素/n_medicine ，用药/n_new 做/v 好/a 二次/qv 稀释/vn ，现/tg 用/v 现/tg 配/v ,[],['穿孔病'],"['细菌性', '喹啉铜', '多抗霉素', '琥胶肥酸铜', '春雷霉素', '生菌素']"
334-2,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
334-3,细菌性病害/n_disease 用/v 乙蒜素/n_medicine 1000-/wp 2000倍/q 液/ng 叶枯唑/n_medicine 100-/wp 150克/q //w 亩/q 中/f 生菌素/n_medicine 20-/wp 30克/q //w 亩/q 氯溴异氰尿酸/n_medicine 1000-/wp 1500倍/q 液/ng 春雷王铜/n_medicine 500-/wp 750倍/q 液/ng 春雷霉素/n_medicine 170-/wp 175毫升/q //w 亩/q 杜邦/nrf 可杀得/n_medicine 1500-/wp 2000倍/q 液/ng       加收/v 米/q 春雷霉素/n_medicine 140-/wp 175毫升/q //w 亩/q         喹啉铜/n_medicine 30-/wp 40毫升/q //w 亩/q ,[],['细菌性病害'],"['乙蒜素', '叶枯唑', '生菌素', '氯溴异氰尿酸', '春雷王铜', '春雷霉素', '可杀得', '春雷霉素', '喹啉铜']"
335-1,疑似/n_new 早期/t 虫害/n_disease 危害/v 造成/v 的/ude1 副作用/n 。/wj ,[],['虫害'],[]
335-2,您好/n_new ，注意/v 蓟马/n_disease 危害/v 用/v 吡虫啉/n_medicine ，吡/w 蚜/w 蚨/x 虫/n 胺/n ，螺虫乙酯/n_medicine ，烯啶虫胺/n_medicine ，啶/x 虫/n 脒/w ，噻虫嗪/n_medicine ，防治/v ,[],['蓟马'],"['吡虫啉', '螺虫乙酯', '烯啶虫胺', '噻虫嗪']"
336-1,炭疽病/n_disease ；/wf 防治方法/n_new ：/wp 用/v 溴菌腈/n_medicine ，咪鲜胺/n_medicine ，氟环唑/n_medicine ，四氟醚唑/n_medicine ，啶氧菌酯/n_medicine ，苯/n 甲/n ·/w 溴菌腈/n_medicine ，苯醚甲环唑/n_medicine ，醚菌酯/n_medicine ，苯/n 甲/n ·/w 醚菌酯/n_medicine 防治/v ,[],['炭疽病'],"['溴菌腈', '咪鲜胺', '氟环唑', '四氟醚唑', '啶氧菌酯', '溴菌腈', '苯醚甲环唑', '醚菌酯', '醚菌酯']"
336-2,炭疽病/n_disease 危害/vn 建议使用/n_new 肟菌戊唑醇/n_medicine 或/c 氟硅唑/n_medicine 或/c 苯甲丙环唑/n_medicine 防治/vn ,[],['炭疽病'],"['肟菌戊唑醇', '氟硅唑', '苯甲丙环唑']"
336-3,炭疽病/n_disease ，用/v 咪鲜胺锰盐/n_medicine ，苯甲溴菌腈/n_medicine ，腐霉利/n_medicine ，炭疽/n_disease 福/n 美/ng ，溴菌腈/n_medicine ，啶氧菌酯/n_medicine ，吡唑醚菌酯/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],"['炭疽病', '炭疽']","['咪鲜胺锰盐', '苯甲溴菌腈', '腐霉利', '溴菌腈', '啶氧菌酯', '吡唑醚菌酯']"
337-1,注意/v 缺钙/n_disease 引起/v 的/ude1 ,[],['缺钙'],[]
337-2,高温灼伤/n_disease ，建议选用/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new ，并/cc 提高抗逆性/n_new 。/wj ,[],['高温灼伤'],['微生物菌剂']
337-3,你好/n_new 考虑/n_new 日/b 灼/ag ，防治/v 因为/p 高温干旱/n_disease ，缺少/v 遮阳/v 引起/v ，可用/v 糖醇钙/n_medicine ，硫酸铜/n_medicine ，螯合钙/n_medicine 喷雾/n_new 缓解/n_new 改善/v 。/wj ,[],['高温干旱'],"['糖醇钙', '硫酸铜', '螯合钙']"
338-2,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、/wn 溴菌腈/n_medicine 、/wn 咪鲜胺/n_medicine 、/wn 啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。/wj ,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
338-3,你好/n_new ，注意/v 炭疽病/n_disease ，防治/v 可用/a ，  42·8%氟菌/n_disease 肟菌酯/n_medicine 1500倍/q 液/ng   10%苯醚甲环唑/n_medicine 1500倍/q 液/ng   25%吡唑醚菌酯/n_medicine 1500倍/q 液/ng   75%肟菌戊唑醇/n_medicine 4000//w 6000倍/q 液/ng   45%咪鲜胺/n_medicine 750//w 1000倍/q 液/ng   22·5%啶氧菌酯/n_medicine ，也/d 可以/n_new 用/v 咪鲜胺/n_medicine 丙森锌/n_medicine ，咪鲜胺/n_medicine 异菌脲/n_medicine ，吡唑醚菌酯/n_medicine 。/wj 结合/v 二氢/n 钾/n 或者/c 氨基酸叶面肥/n_medicine 交替用药/n_new ,[],"['炭疽病', '氟菌']","['肟菌酯', '苯醚甲环唑', '吡唑醚菌酯', '肟菌戊唑醇', '咪鲜胺', '啶氧菌酯', '咪鲜胺', '丙森锌', '咪鲜胺', '异菌脲', '吡唑醚菌酯', '氨基酸叶面肥']"
339-1,考虑/n_new 土壤湿度/n_new 过大/n_new 或/c 根系受损/n_disease 引起/v ,[],['根系受损'],[]
339-2,考虑/n_new 湿度/n 过大/n_new 引起/v ，可以/n_new 用/p 高/a 渗/v 乙蒜素/n_medicine ，或者/c 氯溴异氰尿酸/n_medicine ，春雷王铜/n_medicine ，氢氧化铜/n_medicine 春雷霉素/n_medicine 复配/n_new ,[],[],"['乙蒜素', '氯溴异氰尿酸', '春雷王铜', '氢氧化铜', '春雷霉素']"
339-3,湿度/n 过大/n_new 根系受损/n_disease ,[],['根系受损'],[]
340-1,肥水/n 不/d 均衡/a ，土壤环境/n_new 差/a ，高/a 氮/n 缺硼/n_disease 钙元素/n_medicine 导致/v ,[],['缺硼'],['钙元素']
340-2,高/a 氮/n 缺硼/n_disease ，缺钙/n_disease 引起/v ，严重/ad 缺硼/n_disease 造成/v 的/ude1 。/wj 建议/n 注意/v 均匀/ad 浇水/vi ，防止/v 干旱/a 诱/vg 发生/v 理性/n 缺硼/n_disease ，选用/v 糖/n 醇/ag 硼/n 、/wn 速乐硼/n_medicine 等/udeng 喷施/n_new 缓解/n_new 。/wj 同时/c 注意/v 平衡/a 用/p 肥/n ，控氮/n_new ，提前/vd 补充/v 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 。/wj ,[],"['缺硼', '缺钙', '缺硼', '缺硼']","['速乐硼', '速乐硼', '糖醇钙']"
340-3,氮肥过量/n_disease ，缺硼/n_disease 钙/n 等/udeng 元素/n ，喷施/n_new 糖醇钙/n_medicine ，氨基酸/n_medicine 钙/n ，叶面/n 用/p 磷酸二氢钾/n_medicine 、/wn 碧护/n_medicine 及/cc 芸苔素/n_medicine 可/v 缓解/n_new ,[],"['氮肥过量', '缺硼']","['糖醇钙', '氨基酸', '磷酸二氢钾', '碧护', '芸苔素']"
341-1,根腐病/n_disease -/wp 属于土/n_new 传播/vn 疾病/n ，由/p 土壤/n 中/f 残留/v 病菌/n 传染/v 导致/v 建议/n 用/p 25%甲/Mg 霜/n ·/w 霜霉威/n_medicine 125-/wp 187克/q //w 亩/q 喷雾/n_new 50%王铜/n_medicine ·/w 甲霜灵/n_medicine 100-/wp 125克/q //w 亩/q 喷雾/n_new 56%甲/Mg 硫/n ·/w 恶霉灵/n_medicine 600-/wp 800倍/q 液/ng 灌根/n_new 10亿个/q //w 克/q 枯草芽孢杆菌/n_disease 150-/wp 200克/q //w 亩/q 喷雾/n_new 20%二氯/n 异/ag 氰/w 脲/w 酸钠/n_medicine 300-/wp 400倍/q 液/ng 灌根/n_new 30%精/a 甲/n ·/w 恶霉灵/n_medicine 15-/wp 18毫升/q //w 亩/q 喷雾/n_new 3%甲/Mg 霜/n ·/w 恶霉灵/n_medicine 500-/wp 700倍/q 液/ng 灌根/n_new 可以/n_new 用/p 以上/f 药剂/n +生根剂/n_medicine 喷淋/n_new 茎杆/n_new 灌根/n_new 防治/vn ,[],"['根腐病', '枯草芽孢杆菌']","['霜霉威', '王铜', '甲霜灵', '恶霉灵', '酸钠', '恶霉灵', '恶霉灵', '生根剂']"
341-2,根腐病/n_disease 为害/v ，用/p 恶霉灵/n_medicine 加/v 枯草芽孢杆菌/n_disease 灌/v 墩/ng 。/wj ,[],"['根腐病', '枯草芽孢杆菌']",['恶霉灵']
341-3,你好/n_new ，考虑/n_new 茎基腐病/n_disease ，防治/v 可用精甲/n_new 霜灵/n_medicine 咯菌腈/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 灌根/n_new 淋/v 根/n 处理/vn ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ，注意/v 控/v 水/n 。/wj ,[],"['茎基腐病', '枯草芽孢杆菌']","['霜灵', '咯菌腈', '甲霜恶霉灵']"
342-1,土壤板结/n_disease ，用/v 腐植酸/n_medicine 和/cc 枯草芽孢杆菌/n_disease 灌/v 墩/ng ，叶面喷施/n_new 碧护/n_medicine 。/wj ,[],"['土壤板结', '枯草芽孢杆菌']","['腐植酸', '碧护']"
342-2,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/w 酸/a +枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine +磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
342-3,主要/d 是/vshi 根系发育不良/n_disease 吸收能力/n_new 差/ng 造成/v 生长/v 缓慢/a 。/wj 建议/n 喷施/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 甲壳素/n_medicine 等/udeng 促进根系发育/n_new 。/wj ,[],['根系发育不良'],"['微生物菌剂', '甲壳素']"
343-1,土壤/n 酸/n 化/k 导致/v 使用/v 有机肥/n_medicine 或/c 生物菌肥/n_medicine 或/c 发酵/vi 好/a 了/ule 的/ude1 农家肥/n 改良土壤环境/n_new ,[],[],"['有机肥', '生物菌肥']"
343-2,土壤湿度/n_new 大/a ，酸/n 化/k ，增施有机肥/n_medicine 和/cc 生物菌肥/n_medicine ，用/p 硅/n 钙/n 钾/n 镁/n 肥/n 调理/v 。/wj ,[],[],"['增施有机肥', '生物菌肥']"
343-3,土壤/n 酸/a 化/v 严重/a ，长期/n_new 使用/v 化肥/n ，，有机质/n 缺少/v ，底肥/n 多施/nr1 有机肥/n_medicine ，冲施/n_new 腐/vg 殖/w 酸/a 肥/n 可以/n_new 改良土壤/n_new ，,[],[],['有机肥']
344-1,药害/n_new ，可/c 喷施/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 缓解/n_new 。/wj ,[],[],['微生物菌剂']
344-2,用药不当/n_disease 引起/v ，可/c 喷施/n_new 氨基酸/n_medicine ＋/w 磷酸二氢钾/n_medicine ，碧护/n_medicine 或/c 芸苔素内酯/n_medicine 可/v 缓解/n_new ,[],['用药不当'],"['氨基酸', '磷酸二氢钾', '碧护', '芸苔素内酯']"
344-3,多/ad 考虑/n_new ，天气变化/n_new 。/wj 温度/n_new 不适/a ，根系吸收/n_new 不良/a ，或者/c 用药/n_new ，导致/v 生理性/n_new 症状/n ，可用/v 生物菌肥/n_medicine 灌根/n_new 养根/n_new ，叶面/n 芸苔素内酯/n_medicine 喷雾/n_new 缓解/n_new ,[],[],"['生物菌肥', '芸苔素内酯']"
345-1,肥害/n_disease 或/c 药害/n_new 等/udeng 外力/n 损伤造成/n_new 的/ude1 ，不/d 是/vshi 病菌/n 性病/n 害/n 。/wj 可/v 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new 。/wj ,[],['肥害'],['微生物菌剂']
345-2,日/ng 灼/vg 斑/n ，脐腐病/n_disease 为害/v 。/wj 叶面喷施/n_new 螯合钙/n_medicine 。/wj ,[],['脐腐病'],['螯合钙']
345-3,缺硼/n_disease 钙/n 引起/v 的/ude1 脐腐病/n_disease 危害/vn ,[],"['缺硼', '脐腐病']",[]
346-1,脐腐病/n_disease 这种/r 情况/n 是/vshi 由于/p 生理性/n_new 缺钙/n_disease 造成/v   建议/n 叶面喷施/n_new 氨基酸/n_medicine 钙/n 或/c 糖醇钙/n_medicine +碧护/n_medicine +磷酸二氢钾/n_medicine 喷雾/n_new 调节/n_new 防治/vn ,[],"['脐腐病', '缺钙']","['氨基酸', '糖醇钙', '碧护', '磷酸二氢钾']"
346-2,脐腐病/n_disease 危害/vn ，缺钙/n_disease 造成/v 的/ude1 。/wj 建议控制/n_new 氮/n 、/wn 钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi 。/wj 喷施/n_new 糖醇钙/n_medicine 或/c 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。/wj ,[],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
346-3,脐腐病/n_disease ，主要/d 是/vshi 缺钙/n_disease 硼/n 等/udeng 元素/n 引起/v 的/ude1 生理性病害/n_disease ，用/p 螯合钙/n_medicine ，糖醇钙/n_medicine +芸苔素内酯/n_medicine 缓解/n_new ,[],"['脐腐病', '缺钙', '生理性病害']","['螯合钙', '糖醇钙', '芸苔素内酯']"
347-1,疫霉/n_disease 根腐病/n_disease 用/v 甲霜恶霉灵/n_medicine 霜霉威/n_medicine 灌根/n_new ,[],"['疫霉', '根腐病']","['甲霜恶霉灵', '霜霉威']"
347-2,茎基腐病/n_disease ，可用/v 王铜/n_medicine    /w 甲霜灵/n_medicine ，甲/Mg 硫/n    /w 恶霉灵/n_medicine ，枯草芽孢杆菌/n_disease ，多   /w 福/n ，精甲霜灵/n_medicine ，咯菌腈/n_medicine ，戊/Mg 唑/x    /w 福美双/n_medicine 防治/vn ,[],"['茎基腐病', '枯草芽孢杆菌']","['王铜', '甲霜灵', '恶霉灵', '精甲霜灵', '咯菌腈', '福美双']"
347-3,你好/n_new ，考虑/n_new 茎基腐病/n_disease ，防治/v 可用精甲/n_new 霜灵/n_medicine 咯菌腈/n_medicine ，枯草芽孢杆菌/n_disease 复配/n_new 甲霜恶霉灵/n_medicine 灌根/n_new 淋/v 根/n 处理/vn ，连/ulian 用/v 二到/v 三次/qv ，间隔/n 五到/v 七天/qt ，注意/v 控/v 水/n 。/wj ,[],"['茎基腐病', '枯草芽孢杆菌']","['霜灵', '咯菌腈', '甲霜恶霉灵']"
348-1,这/rzv 是/vshi 日照/ns 香/n 拂/v 飘/v ，属于/v 莎草/n 科/n 类/q 辣椒/n_crop 地/ude2 没有/v 合适/n_new 的/ude1 除草剂/n 防/v 除/v ,['辣椒'],[],[]
349-1,茎/n 叶/ng 旺/ad 长/v 造成/v 光合/n_new 营养物质/n_new 供应不足/n_disease 。/wj 建议选用/n_new 以/p 调环酸钙/n_medicine 为/p 主要成分/n_new 的/ude1 ”/wyy 小/a 胖墩/n “/wyz 喷施/n_new 抑制/v 茎/n 叶/ng 生长/v ，促/v 花/n 、/wn 果/ng 发育/vi 。/wj ,[],['供应不足'],['调环酸钙']
349-2,缺硼/n_disease 钙肥/n ,[],['缺硼'],[]
349-3,肥水/n 不/d 均衡/a ，光照不足/n_disease ，缺硼/n_disease 钙元素/n_medicine 导致/v ,[],"['光照不足', '缺硼']",['钙元素']
350-1,蚜虫/n_disease 为害/v ，已经/d 被/pbei 蚜/w 茧/ng 蜂/ng 寄生/vi ，没有/d 为/v 害/n 了/y ，不用/d 打药/vi 。/wj ,[],['蚜虫'],[]
350-2,蚜虫/n_disease 危害/vn 建议使用/n_new 联苯菊酯/n_medicine +烯啶虫胺/n_medicine 或/c 噻虫嗪/n_medicine 喷施防治/n_new ,[],['蚜虫'],"['联苯菊酯', '烯啶虫胺', '噻虫嗪']"
350-3,蚜虫/n_disease ，防/v 烯啶虫胺/n_medicine ，联苯菊酯/n_medicine ，噻虫嗪/n_medicine ，乙基多杀菌素/n_medicine 。/wj   艾美乐/nr 或者/c 艾绿士/nr 或者/c 特/ag 福利/n 。/wj ,[],['蚜虫'],"['烯啶虫胺', '联苯菊酯', '噻虫嗪', '乙基多杀菌素']"
351-1,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
351-2,疫病/n_disease 对口/vd 杀菌剂/n_medicine 药效/n 较/d 好/a 的/ude1 有/vyou 80%大/a 生/dg 可/v 湿性粉剂/n_medicine 、/wn 58%代森锰锌/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 72·2%普力克/n_medicine 、/wn 50%安克/nrf 、/wn 53%雷多米尔/n_medicine 、/wn 60%灭/v 克/vg 可/v 湿性粉剂/n_medicine 、/wn 52·5%抑/vg 快/a 净水/n 分散/v 粒/ng 剂/ng 、/wn 72%霜疫清/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 75%百菌清/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 50%甲霜灵/n_medicine 铜/n 可/v 湿性粉剂/n_medicine 、/wn 72%杜邦/nrf 克露/n_medicine 可/v 湿性粉剂/n_medicine 、/wn 25%烯/x 肟菌酯/n_medicine 乳油/n_new 、/wn 25%阿/b 米/n 西/f 达/v 悬/v 乳剂/n 、/wn 69%的/ude1 安/ag 克/vg 锰锌/n_medicine 可/v 湿性粉剂/n_medicine ,[],['疫病'],"['杀菌剂', '湿性粉剂', '代森锰锌', '湿性粉剂', '普力克', '雷多米尔', '湿性粉剂', '霜疫清', '湿性粉剂', '百菌清', '湿性粉剂', '甲霜灵', '湿性粉剂', '克露', '湿性粉剂', '肟菌酯', '锰锌', '湿性粉剂']"
351-3,疫病/n_disease ，72·2％普力克/n_medicine AS600/x 倍/q 77％可杀得/n_medicine WP1000/x 倍/q 20％噻/w 森/ag 铜/n SC500/x 倍/q 灌根/n_new 中心/n 周边/n 植株/n 或/c 5％科佳/nrf 1500倍/q ，66·8％霉/n 多克/q WP600/x 倍/q 或/c 50％安克/nrf WP2000/x 倍/q 50％施/v 得益/vi WP500/x －/wp 600倍/q 百泰/b EC1000/x 倍/q ，52·5％抑/vg 快/a 净/a WG2000/x －/wp 3000倍/q ，40％疫/ng 霜灵/n_medicine WP400/x 倍/q 或/c 72％克露/n_medicine WP1000/x 倍/q 25％凯润/nr2 EC2000/x 倍/q ，64％杀毒矾/n_medicine WP600/x 倍/q 或/c 86·2％铜/n 大师/n WP2000/x 倍/q 或/c 80％疫/ng 霜灵/n_medicine WP700/x 倍/q ，68％金雷多米尔/nrf WP1000/x 倍/q ,[],['疫病'],"['普力克', '可杀得', '霜灵', '克露', '杀毒矾', '霜灵']"
352-2,温度异常/n_new 叶面喷施/n_new 碧护/n_medicine 加/b 氨基酸/n_medicine 肥/n 缓解/n_new 用/p 枯草芽孢杆菌/n_disease 灌根/n_new ,[],['枯草芽孢杆菌'],"['碧护', '氨基酸']"
352-3,考虑/n_new 膜/n 口气/n 害/n 或/c 药害/n_new 导致/v 填平/v 膜/n 口/q ，叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
353-1,高温灼伤/n_disease ，可/c 选用/v 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine 或/c 阿泰灵/nr 等/udeng 喷施/n_new 缓解/n_new ，并/cc 提高抗逆性/n_new 。/wj ,[],['高温灼伤'],['微生物菌剂']
353-2,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine +磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
354-1,细菌性/n_medicine 的/ude1 病/n 用/p 喹啉铜/n_medicine 或/c 多抗霉素/n_medicine 或/c 琥胶肥酸铜/n_medicine 或/c 春雷霉素/n_medicine ，中/f 生菌素/n_medicine ，用药/n_new 做/v 好/a 二次/qv 稀释/vn ，现/tg 用/v 现/tg 配/v ,[],[],"['细菌性', '喹啉铜', '多抗霉素', '琥胶肥酸铜', '春雷霉素', '生菌素']"
354-2,细菌性叶斑病/n_disease ，高温/n 多湿/a 发病/vn 重/a 。/wj 防治/v :/wp 种子/n 消毒处理/n_new ，清洁/a 田园/n ，合理/ad 施肥/vi 。/wj 药剂/n 可用/v 农用链霉素/n_medicine 、/wn 琥胶肥酸铜/n_medicine 、/wn 氢氧化铜/n_medicine 、/wn 络氨铜/n_medicine 、/wn 春雷·王铜/n_medicine 、/wn 噻菌铜/n_medicine 、/wn 氧化亚铜/n_medicine 等/udeng 。/wj 也/d 可/v 用/p 木质素/n 磺/w 酸/n 铵/w 加/v 磷酸/n 钾/n 按照/p 一定/b 比例/n 喷洒/v 。/wj ,[],['细菌性叶斑病'],"['农用链霉素', '琥胶肥酸铜', '氢氧化铜', '络氨铜', '王铜', '噻菌铜', '氧化亚铜']"
354-3,辣椒/n_crop 细菌性疮痂/n_disease 病/n 危害/vn 。/wj 建议选用/n_new 内/f 吸/v 性/ng 杀菌剂/n_medicine 噻唑锌/n_medicine 、/wn 乙蒜素/n_medicine 、/wn 氯溴异氰尿酸/n_medicine 等/udeng 喷施防治/n_new 。/wj ,['辣椒'],['细菌性疮痂'],"['杀菌剂', '噻唑锌', '乙蒜素', '氯溴异氰尿酸']"
355-1,你好/n_new ，蓟马/n_disease 危害/vn ，白/d 烯啶虫胺/n_medicine ，联苯菊酯/n_medicine ，噻虫嗪/n_medicine ，高氯/n_new ，乙基多杀菌素/n_medicine 。/wj 艾美乐/nr 或者/c 艾绿士/nr 或者/c 特/ag 福利/n 。/wj ,[],['蓟马'],"['烯啶虫胺', '联苯菊酯', '噻虫嗪', '乙基多杀菌素']"
355-2,蓟马/n_disease 危害/vn ，可以/n_new 用/v 螺虫乙酯/n_medicine +吡虫啉/n_medicine 喷雾/n_new 防治/vn ，也/d 可以/n_new 用/v 联苯菊酯/n_medicine +噻虫嗪/n_medicine 喷雾/n_new 防治/vn 。/wj ,[],['蓟马'],"['螺虫乙酯', '吡虫啉', '联苯菊酯', '噻虫嗪']"
355-3,蓟马/n_disease 危害/vn 症状/n 建议使用/n_new 联苯菊酯/n_medicine +烯啶虫胺/n_medicine 或/c 噻虫嗪/n_medicine 喷施防治/n_new ,[],['蓟马'],"['联苯菊酯', '烯啶虫胺', '噻虫嗪']"
356-1,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/w 酸/a +枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine +磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
356-2,缓苗期/n_new 根系/n 弱/a 用/p 恶霉灵/n_medicine 枯草芽孢杆菌/n_disease 灌根/n_new ,[],['枯草芽孢杆菌'],['恶霉灵']
356-3,根系发育不良/n_disease 及/cc 缺素/n_disease 导致/v ，可/c 喷施/n_new 氨基酸二轻钾肥/n_medicine ，冲施/n_new 水溶肥/n_medicine ，叶面/n 用/v 碧护/n_medicine ，磷酸二氢钾/n_medicine ，芸苔素/n_medicine 可/v 缓解/n_new ,[],"['根系发育不良', '缺素']","['氨基酸二轻钾肥', '水溶肥', '碧护', '磷酸二氢钾', '芸苔素']"
357-1,脐腐病/n_disease -/wp 这种/r 情况/n 是/vshi 由于/p 生理性/n_new 缺钙/n_disease 造成/v   建议/n 叶面喷施/n_new 氨基酸/n_medicine 钙/n 或/c 糖醇钙/n_medicine +碧护/n_medicine +磷酸二氢钾/n_medicine 喷雾/n_new 调节/n_new 防治/vn ,[],"['脐腐病', '缺钙']","['氨基酸', '糖醇钙', '碧护', '磷酸二氢钾']"
357-2,缺钙/n_disease 引起/v 的/ude1 脐腐病/n_disease ,[],"['缺钙', '脐腐病']",[]
357-3,脐腐病/n_disease 危害/vn ，缺钙/n_disease 造成/v 的/ude1 。/wj 建议控制/n_new 氮/n 、/wn 钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi 。/wj 喷施/n_new 糖醇钙/n_medicine 或/c 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。/wj ,[],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
